Timestamp,X_mG,Y_mG,Z_mG
1775850838.989,-32891.60,-32957.90,-31985.65
1775850839.025,-32891.60,-32957.90,-31985.65
1775850839.039,-32891.60,-32957.90,-31985.65
1775850839.052,-32891.60,-32957.90,-31985.65
1775850839.054,-32891.60,-32957.90,-31985.65
1775850839.090,-32891.60,-32957.90,-31985.65
1775850839.104,-32891.60,-32957.90,-31985.65
1775850839.116,-32891.60,-32957.90,-31985.65
1775850839.132,-32891.60,-32957.90,-31985.65
1775850839.134,-32891.60,-32957.90,-31985.65
1775850839.168,-32891.60,-32957.90,-31985.65
1775850839.180,-32891.60,-32957.90,-31985.65
1775850839.196,-32891.60,-32957.90,-31985.65
1775850839.211,-32891.60,-32957.90,-31985.65
1775850839.224,-32891.60,-32957.90,-31985.65
1775850839.229,-32891.60,-32957.90,-31985.65
1775850839.259,-32891.60,-32957.90,-31985.65
1775850839.273,-32891.60,-32957.90,-31985.65
1775850839.288,-32891.60,-32957.90,-31985.65
1775850839.296,-32891.60,-32957.90,-31985.65
1775850839.307,-32891.60,-32957.90,-31985.65
1775850839.341,-32891.60,-32957.90,-31985.65
1775850839.354,-32891.60,-32957.90,-31985.65
1775850839.357,-32891.60,-32957.90,-31985.65
1775850839.389,-32891.60,-32957.90,-31985.65
1775850839.404,-32891.60,-32957.90,-31985.65
1775850839.418,-32891.60,-32957.90,-31985.65
1775850839.418,-32891.60,-32957.90,-31985.65
1775850839.452,-32891.60,-32957.90,-31985.65
1775850839.473,-32891.60,-32957.90,-31985.65
1775850839.486,-32891.60,-32957.90,-31985.65
1775850839.498,-32891.60,-32957.90,-31985.65
1775850839.514,-32891.60,-32957.90,-31985.65
1775850839.514,-32891.60,-32957.90,-31985.65
1775850839.549,-32891.60,-32957.90,-31985.65
1775850839.563,-32891.60,-32957.90,-31985.65
1775850839.585,-32891.60,-32957.90,-31985.65
1775850839.600,-32891.60,-32957.90,-31985.65
1775850839.612,-32891.60,-32957.90,-31985.65
1775850839.626,-32891.60,-32957.90,-31985.65
1775850839.642,-32891.60,-32957.90,-31985.65
1775850839.642,-32891.60,-32957.90,-31985.65
1775850839.676,-32891.60,-32957.90,-31985.65
1775850839.690,-32891.60,-32957.90,-31985.65
1775850839.706,-32891.60,-32957.90,-31985.65
1775850839.740,-32891.60,-32957.90,-31985.65
1775850839.754,-32891.60,-32957.90,-31985.65
1775850839.777,-32891.60,-32957.90,-31985.65
1775850839.793,-32891.60,-32957.90,-31985.65
1775850839.806,-32891.60,-32957.90,-31985.65
1775850839.819,-32891.60,-32957.90,-31985.65
1775850839.835,-32891.60,-32957.90,-31985.65
1775850839.850,-32891.60,-32957.90,-31985.65
1775850839.864,-32891.60,-32957.90,-31985.65
1775850839.874,-32891.60,-32957.90,-31985.65
1775850839.882,-32891.60,-32957.90,-31985.65
1775850839.898,-32891.60,-32957.90,-31985.65
1775850839.932,-32891.60,-32957.90,-31985.65
1775850839.946,-32891.60,-32957.90,-31985.65
1775850839.950,-32891.60,-32957.90,-31985.65
1775850839.981,-32891.60,-32957.90,-31985.65
1775850839.996,-32891.60,-32957.90,-31985.65
1775850840.010,-32891.60,-32957.90,-31985.65
1775850840.024,-32891.60,-32957.90,-31985.65
1775850840.035,-32891.60,-32957.90,-31985.65
1775850840.041,-32891.60,-32957.90,-31985.65
1775850840.070,-32891.60,-32957.90,-31985.65
1775850840.077,-32891.60,-32957.90,-31985.65
1775850840.089,-32891.60,-32957.90,-31985.65
1775850840.122,-32891.60,-32957.90,-31985.65
1775850840.138,-32891.60,-32957.90,-31985.65
1775850840.150,-32891.60,-32957.90,-31985.65
1775850840.166,-32891.60,-32957.90,-31985.65
1775850840.175,-32891.60,-32957.90,-31985.65
1775850840.196,-32891.60,-32957.90,-31985.65
1775850840.196,-32891.60,-32957.90,-31985.65
1775850840.229,-32891.60,-32957.90,-31985.65
1775850840.248,-32891.60,-32957.90,-31985.65
1775850840.260,-32891.60,-32957.90,-31985.65
1775850840.292,-32891.60,-32957.90,-31985.65
1775850840.307,-32891.60,-32957.90,-31985.65
1775850840.309,-32891.60,-32957.90,-31985.65
1775850840.344,-32891.60,-32957.90,-31985.65
1775850840.355,-32891.60,-32957.90,-31985.65
1775850840.373,-32891.60,-32957.90,-31985.65
1775850840.387,-32891.60,-32957.90,-31985.65
1775850840.398,-32891.60,-32957.90,-31985.65
1775850840.415,-32891.60,-32957.90,-31985.65
1775850840.420,-32891.60,-32957.90,-31985.65
1775850840.449,-32891.60,-32957.90,-31985.65
1775850840.459,-32891.60,-32957.90,-31985.65
1775850840.479,-32891.60,-32957.90,-31985.65
1775850840.485,-32891.60,-32957.90,-31985.65
1775850840.500,-32891.60,-32957.90,-31985.65
1775850840.533,-32891.60,-32957.90,-31985.65
1775850840.547,-32891.60,-32957.90,-31985.65
1775850840.561,-32891.60,-32957.90,-31985.65
1775850840.565,-32891.60,-32957.90,-31985.65
1775850840.596,-32891.60,-32957.90,-31985.65
1775850840.610,-32891.60,-32957.90,-31985.65
1775850840.624,-32891.60,-32957.90,-31985.65
1775850840.627,-32891.60,-32957.90,-31985.65
1775850840.660,-32891.60,-32957.90,-31985.65
1775850840.671,-32891.60,-32957.90,-31985.65
1775850840.688,-32891.60,-32957.90,-31985.65
1775850840.703,-32891.60,-32957.90,-31985.65
1775850840.703,-32891.60,-32957.90,-31985.65
1775850840.735,-32891.60,-32957.90,-31985.65
1775850840.754,-32891.60,-32957.90,-31985.65
1775850840.776,-32891.60,-32957.90,-31985.65
1775850840.793,-32891.60,-32957.90,-31985.65
1775850840.801,-32891.60,-32957.90,-31985.65
1775850840.817,-32891.60,-32957.90,-31985.65
1775850840.832,-32891.60,-32957.90,-31985.65
1775850840.862,-32891.60,-32957.90,-31985.65
1775850840.877,-32891.60,-32957.90,-31985.65
1775850840.877,-32891.60,-32957.90,-31985.65
1775850840.915,-32891.60,-32957.90,-31985.65
1775850840.930,-32891.60,-32957.90,-31985.65
1775850840.941,-32891.60,-32957.90,-31985.65
1775850840.957,-32891.60,-32957.90,-31985.65
1775850840.974,-32891.60,-32957.90,-31985.65
1775850840.988,-32891.60,-32957.90,-31985.65
1775850840.990,-32891.60,-32957.90,-31985.65
1775850841.025,-32891.60,-32957.90,-31985.65
1775850841.038,-32891.60,-32957.90,-31985.65
1775850841.052,-32891.60,-32957.90,-31985.65
1775850841.052,-32891.60,-32957.90,-31985.65
1775850841.084,-32891.60,-32957.90,-31985.65
1775850841.111,-32891.60,-32957.90,-31985.65
1775850841.116,-32891.60,-32957.90,-31985.65
1775850841.137,-32891.60,-32957.90,-31985.65
1775850841.150,-32891.60,-32957.90,-31985.65
1775850841.180,-32891.60,-32957.90,-31985.65
1775850841.196,-32891.60,-32957.90,-31985.65
1775850841.213,-32891.60,-32957.90,-31985.65
1775850841.236,-32891.60,-32957.90,-31985.65
1775850841.243,-32891.60,-32957.90,-31985.65
1775850841.261,-32891.60,-32957.90,-31985.65
1775850841.277,-32891.60,-32957.90,-31985.65
1775850841.304,-32891.60,-32957.90,-31985.65
1775850841.307,-32891.60,-32957.90,-31985.65
1775850841.339,-32891.60,-32957.90,-31985.65
1775850841.339,-32891.60,-32957.90,-31985.65
1775850841.377,-32891.60,-32957.90,-31985.65
1775850841.390,-32891.60,-32957.90,-31985.65
1775850841.404,-32891.60,-32957.90,-31985.65
1775850841.419,-32891.60,-32957.90,-31985.65
1775850841.434,-32891.60,-32957.90,-31985.65
1775850841.439,-32891.60,-32957.90,-31985.65
1775850841.467,-32891.60,-32957.90,-31985.65
1775850841.483,-32891.60,-32957.90,-31985.65
1775850841.497,-32891.60,-32957.90,-31985.65
1775850841.497,-32891.60,-32957.90,-31985.65
1775850841.531,-32891.60,-32957.90,-31985.65
1775850841.551,-32891.60,-32957.90,-31985.65
1775850841.564,-32891.60,-32957.90,-31985.65
1775850841.578,-32891.60,-32957.90,-31985.65
1775850841.593,-32891.60,-32957.90,-31985.65
1775850841.593,-32891.60,-32957.90,-31985.65
1775850841.624,-32891.60,-32957.90,-31985.65
1775850841.642,-32891.60,-32957.90,-31985.65
1775850841.655,-32891.60,-32957.90,-31985.65
1775850841.694,-32891.60,-32957.90,-31985.65
1775850841.707,-32891.60,-32957.90,-31985.65
1775850841.722,-32891.60,-32957.90,-31985.65
1775850841.736,-32891.60,-32957.90,-31985.65
1775850841.750,-32891.60,-32957.90,-31985.65
1775850841.750,-32891.60,-32957.90,-31985.65
1775850841.782,-32891.60,-32957.90,-31985.65
1775850841.805,-32891.60,-32957.90,-31985.65
1775850841.815,-32891.60,-32957.90,-31985.65
1775850841.833,-32891.60,-32957.90,-31985.65
1775850841.847,-32891.60,-32957.90,-31985.65
1775850841.847,-32891.60,-32957.90,-31985.65
1775850841.878,-32891.60,-32957.90,-31985.65
1775850841.897,-32891.60,-32957.90,-31985.65
1775850841.911,-32891.60,-32957.90,-31985.65
1775850841.942,-32891.60,-32957.90,-31985.65
1775850841.962,-32891.60,-32957.90,-31985.65
1775850841.978,-32891.60,-32957.90,-31985.65
1775850841.993,-32891.60,-32957.90,-31985.65
1775850842.006,-32891.60,-32957.90,-31985.65
1775850842.006,-32891.60,-32957.90,-31985.65
1775850842.038,-32891.60,-32957.90,-31985.65
1775850842.066,-32891.60,-32957.90,-31985.65
1775850842.078,-32891.60,-32957.90,-31985.65
1775850842.091,-32891.60,-32957.90,-31985.65
1775850842.102,-32891.60,-32957.90,-31985.65
1775850842.122,-32891.60,-32957.90,-31985.65
1775850842.136,-32891.60,-32957.90,-31985.65
1775850842.150,-32891.60,-32957.90,-31985.65
1775850842.153,-32891.60,-32957.90,-31985.65
1775850842.181,-32891.60,-32957.90,-31985.65
1775850842.204,-32891.60,-32957.90,-31985.65
1775850842.215,-32891.60,-32957.90,-31985.65
1775850842.231,-32891.60,-32957.90,-31985.65
1775850842.246,-32891.60,-32957.90,-31985.65
1775850842.246,-32891.60,-32957.90,-31985.65
1775850842.279,-32891.60,-32957.90,-31985.65
1775850842.295,-32891.60,-32957.90,-31985.65
1775850842.310,-32891.60,-32957.90,-31985.65
1775850842.343,-32891.60,-32957.90,-31985.65
1775850842.357,-32891.60,-32957.90,-31985.65
1775850842.369,-32891.60,-32957.90,-31985.65
1775850842.378,-32891.60,-32957.90,-31985.65
1775850842.394,-32891.60,-32957.90,-31985.65
1775850842.406,-32891.60,-32957.90,-31985.65
1775850842.436,-32891.60,-32957.90,-31985.65
1775850842.451,-32891.60,-32957.90,-31985.65
1775850842.455,-32891.60,-32957.90,-31985.65
1775850842.483,-32891.60,-32957.90,-31985.65
1775850842.501,-32891.60,-32957.90,-31985.65
1775850842.515,-32891.60,-32957.90,-31985.65
1775850842.522,-32891.60,-32957.90,-31985.65
1775850842.546,-32891.60,-32957.90,-31985.65
1775850842.562,-32891.60,-32957.90,-31985.65
1775850842.562,-32891.60,-32957.90,-31985.65
1775850842.601,-32891.60,-32957.90,-31985.65
1775850842.616,-32891.60,-32957.90,-31985.65
1775850842.626,-32891.60,-32957.90,-31985.65
1775850842.643,-32891.60,-32957.90,-31985.65
1775850842.658,-32891.60,-32957.90,-31985.65
1775850842.659,-32891.60,-32957.90,-31985.65
1775850842.690,-32891.60,-32957.90,-31985.65
1775850842.710,-32891.60,-32957.90,-31985.65
1775850842.723,-32891.60,-32957.90,-31985.65
1775850842.738,-32891.60,-32957.90,-31985.65
1775850842.755,-32891.60,-32957.90,-31985.65
1775850842.770,-32891.60,-32957.90,-31985.65
1775850842.779,-32891.60,-32957.90,-31985.65
1775850842.801,-32891.60,-32957.90,-31985.65
1775850842.801,-32891.60,-32957.90,-31985.65
1775850842.839,-32891.60,-32957.90,-31985.65
1775850842.851,-32891.60,-32957.90,-31985.65
1775850842.867,-32891.60,-32957.90,-31985.65
1775850842.881,-32891.60,-32957.90,-31985.65
1775850842.898,-32891.60,-32957.90,-31985.65
1775850842.904,-32891.60,-32957.90,-31985.65
1775850842.930,-32891.60,-32957.90,-31985.65
1775850842.946,-32891.60,-32957.90,-31985.65
1775850842.960,-32891.60,-32957.90,-31985.65
1775850842.969,-32891.60,-32957.90,-31985.65
1775850842.991,-32891.60,-32957.90,-31985.65
1775850842.991,-32891.60,-32957.90,-31985.65
1775850843.029,-32891.60,-32957.90,-31985.65
1775850843.040,-32891.60,-32957.90,-31985.65
1775850843.055,-32891.60,-32957.90,-31985.65
1775850843.071,-32891.60,-32957.90,-31985.65
1775850843.089,-32891.60,-32957.90,-31985.65
1775850843.103,-32891.60,-32957.90,-31985.65
1775850843.103,-32891.60,-32957.90,-31985.65
1775850843.142,-32891.60,-32957.90,-31985.65
1775850843.156,-32891.60,-32957.90,-31985.65
1775850843.170,-32891.60,-32957.90,-31985.65
1775850843.184,-32891.60,-32957.90,-31985.65
1775850843.197,-32891.60,-32957.90,-31985.65
1775850843.197,-32891.60,-32957.90,-31985.65
1775850843.237,-32891.60,-32957.90,-31985.65
1775850843.246,-32891.60,-32957.90,-31985.65
1775850843.260,-32891.60,-32957.90,-31985.65
1775850843.280,-32891.60,-32957.90,-31985.65
1775850843.298,-32891.60,-32957.90,-31985.65
1775850843.308,-32891.60,-32957.90,-31985.65
1775850843.325,-32891.60,-32957.90,-31985.65
1775850843.340,-32891.60,-32957.90,-31985.65
1775850843.340,-32891.60,-32957.90,-31985.65
1775850843.380,-32891.60,-32957.90,-31985.65
1775850843.388,-32891.60,-32957.90,-31985.65
1775850843.404,-32891.60,-32957.90,-31985.65
1775850843.420,-32891.60,-32957.90,-31985.65
1775850843.436,-32891.60,-32957.90,-31985.65
1775850843.468,-32891.60,-32957.90,-31985.65
1775850843.483,-32891.60,-32957.90,-31985.65
1775850843.500,-32891.60,-32957.90,-31985.65
1775850843.531,-32891.60,-32957.90,-31985.65
1775850843.557,-32891.60,-32957.90,-31985.65
1775850843.567,-32891.60,-32957.90,-31985.65
1775850843.585,-32891.60,-32957.90,-31985.65
1775850843.594,-32891.60,-32957.90,-31985.65
1775850843.616,-32891.60,-32957.90,-31985.65
1775850843.629,-32891.60,-32957.90,-31985.65
1775850843.642,-32891.60,-32957.90,-31985.65
1775850843.657,-32891.60,-32957.90,-31985.65
1775850843.657,-32891.60,-32957.90,-31985.65
1775850843.693,-32891.60,-32957.90,-31985.65
1775850843.704,-32891.60,-32957.90,-31985.65
1775850843.720,-32891.60,-32957.90,-31985.65
1775850843.738,-32891.60,-32957.90,-31985.65
1775850843.753,-32891.60,-32957.90,-31985.65
1775850843.753,-32891.60,-32957.90,-31985.65
1775850843.787,-32891.60,-32957.90,-31985.65
1775850843.808,-32891.60,-32957.90,-31985.65
1775850843.819,-32891.60,-32957.90,-31985.65
1775850843.832,-32891.60,-32957.90,-31985.65
1775850843.847,-32891.60,-32957.90,-31985.65
1775850843.864,-32891.60,-32957.90,-31985.65
1775850843.878,-32891.60,-32957.90,-31985.65
1775850843.885,-32891.60,-32957.90,-31985.65
1775850843.897,-32891.60,-32957.90,-31985.65
1775850843.934,-32891.60,-32957.90,-31985.65
1775850843.947,-32891.60,-32957.90,-31985.65
1775850843.960,-32891.60,-32957.90,-31985.65
1775850843.978,-32891.60,-32957.90,-31985.65
1775850843.994,-32891.60,-32957.90,-31985.65
1775850844.008,-32891.60,-32957.90,-31985.65
1775850844.022,-32891.60,-32957.90,-31985.65
1775850844.022,-32891.60,-32957.90,-31985.65
1775850844.060,-32891.60,-32957.90,-31985.65
1775850844.072,-32891.60,-32957.90,-31985.65
1775850844.086,-32891.60,-32957.90,-31985.65
1775850844.102,-32891.60,-32957.90,-31985.65
1775850844.102,-32891.60,-32957.90,-31985.65
1775850844.138,-32891.60,-32957.90,-31985.65
1775850844.149,-32891.60,-32957.90,-31985.65
1775850844.165,-32891.60,-32957.90,-31985.65
1775850844.184,-32891.60,-32957.90,-31985.65
1775850844.198,-32891.60,-32957.90,-31985.65
1775850844.212,-32891.60,-32957.90,-31985.65
1775850844.220,-32891.60,-32957.90,-31985.65
1775850844.229,-32891.60,-32957.90,-31985.65
1775850844.261,-32891.60,-32957.90,-31985.65
1775850844.281,-32891.60,-32957.90,-31985.65
1775850844.292,-32891.60,-32957.90,-31985.65
1775850844.310,-32891.60,-32957.90,-31985.65
1775850844.339,-32891.60,-32957.90,-31985.65
